message_id,customer_id,sent_at,clicked,converted,client_id,gender,customer_country,age,created_at,client_name,product_type,client_country,channel,message_number,total_message_days
d59d80b1b715facc7c8f06a3caae38a9,1c606eef4c19912cd71953776f0ceeb4,2021-09-29 10:30:25.339000+00:00,0,0,e4da3b7fbbce2345d7772b0674a318d5,M,CA,43.0,2021-07-03 19:56:20.339000+00:00,Beaver Bank,CreditCard,CA,Email,13.0,82.0
a4b7f9a3ba9f018a8534148992822096,1c683db7510fb131d2b4f0610b0711f7,2021-08-19 09:48:24.433000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,F,UK,36.0,2021-05-05 06:24:47.433000+00:00,SwanPay,BNPL,UK,Email,15.0,99.0
1e0897f96001210bc071a8a0a5ee0d17,1c6de82c3e8962030af5f62427cef613,2021-09-30 11:23:54.623000+00:00,0,0,a87ff679a2f3e71d9181a67b7542122c,M,,44.0,2021-01-26 00:00:26.623000+00:00,Skink Solar,Energy,NZ,Email,34.0,239.0
28cc99c52d1dc1f88b631bc4ebf2701d,1c6e27f4abc89192fff51bbd87a28834,2021-09-29 09:07:47.190000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,,NZ,63.0,2021-02-05 16:01:50.190000+00:00,Badgerbank,CreditCard,UK,Email,33.0,228.9
bfec669d93c343c26ead8fe51a2ca0a2,1c7d9af8cf96be47c2705c6e94fc77b9,2021-10-01 08:32:50.337000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,UK,69.0,2021-04-23 12:05:03.337000+00:00,Fox Energy,Energy,UK,Email,23.0,155.6
8fd22e6c4e114e627fdecc18b2213812,1c8716f68f72a59eebf9354aeeed05e2,2021-09-30 12:53:28.749000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,M,UK,21.0,2021-08-12 22:55:21.749000+00:00,SwanPay,BNPL,UK,SMS,7.0,43.2
3d86c6410ee21d0de1ab1bc9729285a1,1c8d054eab65b961c535b29997259a0a,2021-10-01 11:51:35.256000+00:00,0,0,e4da3b7fbbce2345d7772b0674a318d5,F,CA,59.0,2021-02-13 16:18:36.256000+00:00,Beaver Bank,CreditCard,CA,SMS,33.0,225.0
ab2e7e78a6624bd31d19526ee77dc0c8,1c94eed549b02dfc5b769f68364e2745,2021-05-05 11:31:52.069000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,F,CA,22.0,2021-03-25 20:56:56.069000+00:00,Moose Money,BNPL,CA,SMS,6.0,35.0
19e1826862c249caec9d223f7973193a,1c9aa324a837582070578c986e028b52,2021-09-03 09:30:16.057000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,M,CA,21.0,2021-06-11 05:45:57.057000+00:00,Moose Money,BNPL,CA,Email,12.0,77.0
870bfa88db161fbc02dc89c0fa37d754,1c9ad9f8307e57b821182116a3090abc,2021-10-01 17:17:55.416000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,,NZ,29.0,2021-02-14 05:05:54.416000+00:00,SwanPay,BNPL,UK,Email,31.0,228.1
b4122e3211eab3f27e686e4b2b7e606b,1ca071fdf221c3e43947806f022c608f,2021-06-03 11:34:51.933000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,,CA,33.0,2021-05-17 20:08:56.933000+00:00,Moose Money,BNPL,CA,SMS,2.0,7.8
8ca0da84afb42567985065d7d6c24187,1cab5af4925b3d1689bf669c07e779f2,2021-09-30 17:01:08.797000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,UK,49.0,2021-07-03 03:14:42.797000+00:00,Badgerbank,CreditCard,UK,SMS,13.0,87.2
8c515600ea00d92e91178334153ba3fc,1cae694d403ca023d4fcf6e5f9fcbc23,2021-09-30 09:40:16.867000+00:00,0,0,e4da3b7fbbce2345d7772b0674a318d5,F,CA,49.0,2021-05-19 11:43:34.867000+00:00,Beaver Bank,CreditCard,CA,SMS,18.0,126.0
83909aea1f02d509a0b1f505f429fd0b,1cb2bb4b60ac906fde790e7aa65a7939,2021-07-12 18:51:45.500000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,F,UK,20.0,2021-01-14 20:17:34.500000+00:00,SwanPay,BNPL,UK,SMS,26.0,172.3
644663de36133a1ab848b25eaec44310,1cb6c68f31778a59aed3c004dc835d51,2021-08-04 11:24:35.678000+00:00,1,1,e4da3b7fbbce2345d7772b0674a318d5,M,CA,51.0,2021-02-23 20:49:24.678000+00:00,Beaver Bank,CreditCard,CA,Email,23.0,152.0
f5b6c297370288c0555c961630a2b45c,1cb9583585af29b80ceb2fbf8f238237,2021-09-28 17:18:44.644000+00:00,0,0,a87ff679a2f3e71d9181a67b7542122c,M,,75.0,2021-04-16 11:17:55.644000+00:00,Skink Solar,Energy,NZ,Email,24.0,160.3
95f1915b6127f92bebb7f52bfb7678b0,1cc65c280af4fdf75f18241eeba00b2b,2021-10-01 11:01:19.724000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,F,NZ,51.0,2021-09-25 05:13:44.724000+00:00,SwanPay,BNPL,UK,Email,1.0,0.0
3a49a4f66d82f3618fd8e3b3ddc91907,1cc75d13fe90d648afaece412387d6d5,2021-09-29 10:20:46.763000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,UK,77.0,2021-02-13 13:15:09.763000+00:00,Fox Energy,Energy,UK,Email,33.0,225.1
6880be418c570fc5331d9626849bfa3d,1cd5766674c33c832bb7edad378f6690,2021-10-01 09:02:53.914000+00:00,0,0,8f14e45fceea167a5a36dedd4bea2543,M,CA,41.0,2021-07-10 08:21:32.914000+00:00,Eagle Energy,Energy,CA,Email,12.0,76.9
e15c655dd1181fce42fa078f48c174a1,1cd5f0e96f77e699de1eabec3b2f59e5,2021-10-01 10:52:15.477000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,F,NZ,80.0,2021-03-28 19:29:50.477000+00:00,Fox Energy,Energy,UK,Email,26.0,186.0
813d11787ffbaed4b836b21fb434b710,1cd9a4b2d87b758ee778cd7d38298fde,2021-09-29 11:02:32.725000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,M,NZ,18.0,2021-06-18 10:47:40.725000+00:00,KiwiPay,BNPL,NZ,Email,15.0,98.1
3512f1e00f0d60f878d5819d30e86692,1cd9d973d5904385be40cac0a604d38e,2021-03-22 15:46:17.465000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,,UK,28.0,2021-02-02 07:37:16.465000+00:00,SwanPay,BNPL,UK,SMS,6.0,37.9
5fd31a9d12b44d16a609b16c76ff0c80,1cdc40da01eeb8d691a74c2a1192626f,2021-02-16 09:03:12.844000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,F,UK,29.0,2021-01-24 00:36:22.844000+00:00,SwanPay,BNPL,UK,Email,4.0,19.0
79212ca000402e5928e16d9447a09737,1ce28ad00ea49b03483603ea55bae25f,2021-08-31 09:26:40.990000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,F,,28.0,2021-02-06 08:07:15.990000+00:00,SwanPay,BNPL,UK,SMS,30.0,200.0
4e81b8659872bce9633f22dfc28217d3,1cee1635b81a08a1b1f31c03663ff219,2021-10-01 11:34:23.838000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,F,UK,27.0,2021-09-19 10:16:04.838000+00:00,SwanPay,BNPL,UK,Email,2.0,11.0
29c299ddd4d115c7b68cfd2128d05501,1cf12e12f50270c87715fe0ca77777b7,2021-09-30 10:48:40.576000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,,49.0,2021-05-13 21:39:46.576000+00:00,Fox Energy,Energy,UK,SMS,18.0,134.9
a22e55bad4e5c91e07a6f2f01f1520d8,1cf54185f129db7ec682c667f3d8323b,2021-09-28 09:33:17.912000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,UK,,2021-04-22 18:10:56.912000+00:00,Badgerbank,CreditCard,UK,Email,22.0,151.0
0df8e711b0f594461316a95dfdddecb9,1d0022dc02785f9da1fea62100312870,2021-08-23 17:04:47.198000+00:00,1,1,eccbc87e4b5ce2fe28308fd9f2a7baf3,,NZ,,2021-01-21 02:36:00.198000+00:00,KiwiPay,BNPL,NZ,SMS,31.0,207.3
79bf67cfe0a3872f8ef9caaaf9dcec03,1d02d09271a1d35610f710ee86b6abd2,2021-07-28 09:02:25.983000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,M,CA,31.0,2021-07-10 01:41:08.983000+00:00,Moose Money,BNPL,CA,SMS,3.0,14.9
90652272b4cc734dbc6aa67e1fe26a5f,1d089c4a6e3d87f8fea1fd844cb373be,2021-09-30 17:25:35.373000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,F,UK,53.0,2021-02-07 16:04:58.373000+00:00,Badgerbank,CreditCard,UK,Email,34.0,230.4
c346270e512d559f0a7582d04994f3ff,1d0afda137877b86ad927fc5a1376d2a,2021-10-01 09:38:55.390000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,,NZ,,2021-06-18 19:32:53.390000+00:00,KiwiPay,BNPL,NZ,SMS,15.0,98.0
c86dc72f3addfa84cad3a05bcc75acd1,1d0c85845c4c66bbf782792223742aea,2021-09-22 08:46:06.017000+00:00,0,0,e4da3b7fbbce2345d7772b0674a318d5,F,UK,52.0,2021-02-21 15:33:42.017000+00:00,Beaver Bank,CreditCard,CA,SMS,31.0,209.0
22601765c65e94a18a069269d2412c64,1d132bea410b930696aa6f945aa3267e,2021-10-01 11:50:13.563000+00:00,0,0,8f14e45fceea167a5a36dedd4bea2543,M,NZ,64.0,2021-06-06 05:29:07.563000+00:00,Eagle Energy,Energy,CA,SMS,17.0,114.0
3b963079d4999a2ad520a55647952521,1d1bbfef8dfca1fac562b0ea19064f2b,2021-08-19 10:30:36.423000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,F,CA,24.0,2021-08-06 06:20:58.423000+00:00,SwanPay,BNPL,UK,Email,2.0,6.8
09c99f827906271dd37a5f7e3688d9aa,1d1dbd4c3bdf795da99cdcf06d8994f3,2021-09-30 09:07:11.167000+00:00,0,0,a87ff679a2f3e71d9181a67b7542122c,M,,45.0,2021-05-04 09:43:04.167000+00:00,Skink Solar,Energy,NZ,Email,21.0,139.9
6fe7b0e80564d34b418d42c41459ac32,1d1fc55638e36963bb1e0482f7e2292b,2021-09-30 10:08:23.033000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,CA,55.0,2021-07-31 06:13:42.033000+00:00,Badgerbank,CreditCard,UK,Email,9.0,55.0
503b7f35336a6b91da7efded72bae44f,1d2e1d93a5ac0d72e8b1ffa2dc40c773,2021-09-29 09:19:37.858000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,UK,,2021-09-22 22:13:57.858000+00:00,Badgerbank,CreditCard,UK,Email,1.0,0.0
0cf6a0848c494c45eaa9c31afab9f1b4,1d300d8bbf3a025233442fb5bfd28927,2021-09-28 09:39:38.829000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,M,NZ,22.0,2021-08-05 16:21:48.829000+00:00,SwanPay,BNPL,UK,Email,8.0,49.0
99011661f372c16f1ea9e139788c01b6,1d32e77624e6cf79aed06707ecb0dc0c,2021-10-01 18:05:05.185000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,,UK,,2021-07-29 19:51:15.185000+00:00,SwanPay,BNPL,UK,Email,9.0,59.1
cdf86dec599baff4b57587aabc68f862,1d33c6f8c3bff0908b0ddc914c277f75,2021-09-29 11:05:56.794000+00:00,0,0,1679091c5a880faf6fb5e6087eb1b2dc,F,CA,18.0,2021-08-12 02:14:36.794000+00:00,Moose Money,BNPL,CA,SMS,7.0,41.0
c639ee056d7496468ab634bdadc305fe,1d43005c7218e9a64a4a6441e77f1fb2,2021-05-12 11:40:24.994000+00:00,1,1,8f14e45fceea167a5a36dedd4bea2543,F,CA,41.0,2021-04-07 22:59:16.994000+00:00,Eagle Energy,Energy,CA,SMS,5.0,27.1
e966842c3a3b9a765835c41753189dcb,1d480a5dbfef8140bfd80a147c7afb54,2021-09-20 13:38:44.603000+00:00,1,1,e4da3b7fbbce2345d7772b0674a318d5,M,CA,52.0,2021-07-08 03:48:37.603000+00:00,Beaver Bank,CreditCard,CA,Email,11.0,66.1
e16f59422ff5f38e9db120a9f10a8a24,1d49ef55f07696ca2cafbba343aa2cb2,2021-09-30 09:05:38.862000+00:00,1,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,,,19.0,2021-08-23 15:23:39.862000+00:00,KiwiPay,BNPL,NZ,Email,5.0,28.0
a8a8375073af696249fdc77d1a40b726,1d4addc012f6f3a697d6cc0b29a16afc,2021-09-29 08:49:00.468000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,,UK,20.0,2021-06-02 06:58:35.468000+00:00,SwanPay,BNPL,UK,Email,17.0,110.0
4101fcd76242345c5c5baa56c3ee8d5f,1d4c83739f73a240f487cedf47ffc74d,2021-09-27 12:27:19.536000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,UK,60.0,2021-04-16 07:07:42.536000+00:00,Fox Energy,Energy,UK,SMS,24.0,156.9
ae7ab08dc96a2c69ddb295bd07bb30d1,1d536740602ffeab45aeb85e25464650,2021-08-11 08:58:17.018000+00:00,1,1,a87ff679a2f3e71d9181a67b7542122c,M,UK,72.0,2021-03-27 02:34:42.018000+00:00,Skink Solar,Energy,NZ,SMS,20.0,132.0
404c91077c89182061d56911aaf9f54d,1d59d1476169d17dd19590e68acf3a25,2021-09-29 16:06:39.268000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,,64.0,2021-04-10 03:37:20.268000+00:00,Badgerbank,CreditCard,UK,SMS,25.0,166.2
6f45a2e419bebe2e8df942dc7dd79485,1d64195c7b62a3d3c9c09280a439cd39,2021-10-01 08:27:15.238000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,F,UK,41.0,2021-04-30 16:15:57.238000+00:00,KiwiPay,BNPL,NZ,Email,22.0,148.7
b36891cee0fec79fe68cf9fbc982009a,1d6e114d8ad578fd3417ec12e47971ce,2021-10-01 10:47:40.796000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,,47.0,2021-07-25 14:43:15.796000+00:00,Badgerbank,CreditCard,UK,SMS,10.0,63.0
8edb4489fdd893cc112b033af6030a44,1d776c7346286c16221b335f306b2380,2021-05-17 14:56:25.213000+00:00,1,1,c81e728d9d4c2f636f067f89cc14862c,M,CA,53.0,2021-03-30 11:57:44.213000+00:00,Badgerbank,CreditCard,UK,Email,7.0,41.1
8336988f2eceab7627f6857458ceaeb6,1d80d033a1675935cab112350bd5f793,2021-09-28 09:44:44.716000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,F,UK,55.0,2021-01-27 05:55:33.716000+00:00,Badgerbank,CreditCard,UK,Email,35.0,238.8
21eafb07762ad4a49d7d4d48eabe1299,1d8347a26663782d8e209989f89eabd5,2021-09-28 15:31:13.293000+00:00,0,0,e4da3b7fbbce2345d7772b0674a318d5,M,CA,50.0,2021-02-21 19:25:10.293000+00:00,Beaver Bank,CreditCard,CA,SMS,32.0,214.2
f6986b006c30fe8ea54f7b402711422e,1d8c7e4a97f3d25a804a1a8aae2dc07a,2021-07-23 11:42:20.720000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,M,NZ,30.0,2021-06-05 06:35:59.720000+00:00,SwanPay,BNPL,UK,Email,7.0,42.0
1f3089e08e9f9f41078684b28451d2f1,1d942aa8f5c1874e4c0dee89bdcbe6b4,2021-09-28 10:34:16.950000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,UK,92.0,2021-03-10 19:33:57.950000+00:00,Fox Energy,Energy,UK,Email,29.0,194.1
6f5b8123e3bb780b5ab1edfa77abd0eb,1d988deba0721d61de982b3fe80f7cf5,2021-09-29 14:56:47.494000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,,,26.0,2021-07-17 22:31:06.494000+00:00,SwanPay,BNPL,UK,Email,10.0,68.3
c6711fc806f8bfdaed6cff0e18d8c48e,1d9a86d2f3a23e4837d048700b26296e,2021-09-30 09:40:42.686000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,F,UK,25.0,2021-02-15 14:16:19.686000+00:00,KiwiPay,BNPL,NZ,SMS,32.0,216.6
ec4afccb92258be8f3a296ec67e6f808,1d9d206666cc27dce4bf0fd7adbc7113,2021-10-01 08:11:16.104000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,UK,48.0,2021-07-28 02:27:38.104000+00:00,Fox Energy,Energy,UK,SMS,9.0,55.5
5a5df5b311c4a4b2cfb4cf7f16cb9be1,1dad80079eb750ee8c9108dcd2b07708,2021-09-30 11:18:51.187000+00:00,1,0,8f14e45fceea167a5a36dedd4bea2543,M,CA,78.0,2021-08-21 08:00:50.187000+00:00,Eagle Energy,Energy,CA,SMS,6.0,34.1
017f48844a85b097e68f7f83ea2c52f7,1db66d8594c644ac7fea1de5394704ed,2021-09-30 09:13:52.522000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,,NZ,29.0,2021-07-29 07:49:16.522000+00:00,KiwiPay,BNPL,NZ,Email,9.0,57.8
ccd6604fa22dccc3481a3883676a6457,1dbcd553daee64674709db0c176c2f2c,2021-08-18 10:20:24.280000+00:00,1,1,e4da3b7fbbce2345d7772b0674a318d5,M,CA,50.0,2021-07-25 09:52:20.280000+00:00,Beaver Bank,CreditCard,CA,Email,4.0,21.0
c08d1db09343ccea96d0fd352457d8de,1dc696e71b0d025d140e9e2d3548f879,2021-05-04 16:32:53.479000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,F,CA,20.0,2021-03-22 07:39:58.479000+00:00,SwanPay,BNPL,UK,Email,6.0,35.3
139ae1a9fa49dde0014cac0d15423290,1dc9d66c632c9cf3304182c0087111d1,2021-10-01 11:31:08.435000+00:00,1,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,M,NZ,20.0,2021-02-26 14:55:48.435000+00:00,KiwiPay,BNPL,NZ,SMS,31.0,211.0
4b7553a3fc18a31176d4ceb57d0810ce,1dcee9aafb2fe2d4cbb662e8f1238b5f,2021-09-28 09:19:33.996000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,CA,47.0,2021-09-11 03:55:16.996000+00:00,Badgerbank,CreditCard,UK,SMS,3.0,12.0
5339eb7471aa8494aeb18c2c040ebd32,1dcff4994649ee5a24b47b750c3cf62c,2021-05-14 18:34:20.926000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,,UK,47.0,2021-03-03 14:32:51.926000+00:00,SwanPay,BNPL,UK,Email,10.0,64.4
698f9b4e434dac434a7a10e109637b5c,1dd60b51e015f479381cf8af04c6c215,2021-05-07 10:36:07.680000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,M,CA,22.0,2021-04-29 16:26:09.680000+00:00,Moose Money,BNPL,CA,Email,1.0,0.0
bf498ebf1abd3ebdb488eebabf14e32f,1dd67e6572c19515b4ce9844d19ce686,2021-09-27 13:23:41.129000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,UK,80.0,2021-06-27 06:10:31.129000+00:00,Fox Energy,Energy,UK,SMS,14.0,89.2
b13c2581209d632c540ed8d697409a67,1dd975dfb431f2e8b19f5f08875a6c5c,2021-10-01 18:26:38.527000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,M,,31.0,2021-09-17 08:52:07.527000+00:00,SwanPay,BNPL,UK,SMS,2.0,7.4
4814708b3febc2a982e72fc2b6a7ddc9,1ddee7968795ca2846dab9cdf8ab2f90,2021-09-29 09:10:38.370000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,M,,26.0,2021-07-31 01:05:43.370000+00:00,KiwiPay,BNPL,NZ,Email,9.0,54.9
a18e0086ab8388032673777c1375987b,1de7dc47efc10f6433562f4c861cf6b1,2021-09-29 11:02:59.784000+00:00,0,0,e4da3b7fbbce2345d7772b0674a318d5,F,CA,41.0,2021-03-19 06:00:26.784000+00:00,Beaver Bank,CreditCard,CA,SMS,27.0,187.0
abbf843fa8055632b8f6b87d3ee042c6,1dec6a5a2a19ccc90c0c3be182e2300b,2021-08-31 16:14:46.857000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,M,UK,30.0,2021-06-11 20:18:26.857000+00:00,SwanPay,BNPL,UK,Email,12.0,73.9
4dbf57477f7b4bb96b5f8d95cc5f5ebd,1df0164e925ee555d9970d3dfdb10200,2021-10-01 09:52:22.072000+00:00,0,0,1679091c5a880faf6fb5e6087eb1b2dc,M,CA,20.0,2021-09-09 22:26:31.072000+00:00,Moose Money,BNPL,CA,Email,3.0,14.0
d790b7250242f92c985ee93f97c8b08c,1df5c9f460584714e60add78827fa694,2021-10-01 11:07:13.684000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,M,CA,47.0,2021-06-10 18:22:44.684000+00:00,Badgerbank,CreditCard,UK,Email,16.0,107.0
b31ad766e116032dab3d34266ab83346,1df7346f4108a57e72b5e571e705e9ad,2021-03-30 11:25:46.366000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,M,CA,25.0,2021-02-18 07:15:25.366000+00:00,Moose Money,BNPL,CA,Email,6.0,32.0
c3450a84e31d629c6684021f16ac433f,1df8a991969bd49890fdf6c37a59f1ca,2021-03-24 16:11:43.231000+00:00,1,1,cfcd208495d565ef66e7dff9f98764da,F,UK,21.0,2021-02-17 21:41:52.231000+00:00,SwanPay,BNPL,UK,Email,4.0,28.2
31f4d59fd196cf07bf71f82890c56bdf,1e0913085534bd13af0fadfe2c4e67a4,2021-09-29 10:50:52.157000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,F,UK,51.0,2021-06-26 15:07:47.157000+00:00,SwanPay,BNPL,UK,SMS,14.0,90.7
b3e0eba7ff143443f46b39206fc5aafb,1e1890b435c7f620bf0f64ed79244372,2021-09-30 11:36:14.977000+00:00,0,0,e4da3b7fbbce2345d7772b0674a318d5,F,,48.0,2021-09-19 19:33:34.977000+00:00,Beaver Bank,CreditCard,CA,Email,2.0,6.0
cc2dc54a3175fe66a310f9a237b28cba,1e26b08ebc3bc0dcde859e8cdbd0e8c1,2021-09-29 15:50:49.018000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,F,,41.0,2021-01-21 15:51:38.018000+00:00,Badgerbank,CreditCard,UK,Email,36.0,245.2
3b68b043d80665c1ad40b2205f264cee,1e27cc1d9cdf51c53b56b14deb7775ad,2021-08-03 12:04:11.152000+00:00,1,1,c81e728d9d4c2f636f067f89cc14862c,F,UK,51.0,2021-06-17 11:34:38.152000+00:00,Badgerbank,CreditCard,UK,SMS,7.0,41.1
74abe1c2b9f01f586332c2f932d04a71,1e3337015448934155e6892e92e1705b,2021-09-29 09:17:20.930000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,,UK,,2021-05-02 13:07:18.930000+00:00,Badgerbank,CreditCard,UK,Email,22.0,147.0
d9ba58e6f64f50b493ff70494256bc37,1e3938354c0b4c4c3aa0754f26133fd0,2021-09-27 09:10:22.677000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,UK,58.0,2021-09-02 08:53:21.677000+00:00,Fox Energy,Energy,UK,Email,4.0,19.0
5b882a8f8b8a680e7be570af3e4c0908,1e3a1d642cc8cbe25bf42adcb0b20bbd,2021-09-29 10:23:44.806000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,,,45.0,2021-09-21 03:00:46.806000+00:00,Badgerbank,CreditCard,UK,Email,1.0,0.0
e53133f72f23459e6693de7bbaeb9f95,1e3ca9228cdc5e9b07e58f240f935b4a,2021-09-30 10:55:30.721000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,,UK,29.0,2021-04-06 13:41:11.721000+00:00,KiwiPay,BNPL,NZ,SMS,25.0,169.7
c798cee64a1da8bd417ba332788e91a6,1e3d3eb20ecc4522bc2519ea72add50d,2021-09-27 12:46:37.271000+00:00,0,0,1679091c5a880faf6fb5e6087eb1b2dc,F,CA,23.0,2021-06-06 16:21:43.271000+00:00,Moose Money,BNPL,CA,SMS,17.0,109.0
ad3f7b43390ecf11dca12e2461b726f2,1e403b68cc3fa8c3bf5fda1a72e46a1e,2021-10-01 11:35:34.817000+00:00,0,0,eccbc87e4b5ce2fe28308fd9f2a7baf3,F,,27.0,2021-06-10 08:44:17.817000+00:00,KiwiPay,BNPL,NZ,Email,16.0,105.0
6d04602e34bded5a222242273ebc9abc,1e552acb52405226ad0744635fe3baa6,2021-08-17 11:01:12.451000+00:00,1,1,8f14e45fceea167a5a36dedd4bea2543,F,CA,69.0,2021-05-12 22:06:37.451000+00:00,Eagle Energy,Energy,CA,SMS,14.0,90.0
a4d7cb819fc773fda350439b9326253a,1e57e16753135b6efa17df5faf8e76a5,2021-09-29 13:25:47.593000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,M,CA,23.0,2021-02-25 06:03:16.593000+00:00,Moose Money,BNPL,CA,SMS,31.0,211.0
20f9a19196f31ba8565d4b8bb3677938,1e6420c9fef2599de6737fa47a5e8c74,2021-09-30 08:37:06.998000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,F,,22.0,2021-09-08 10:09:17.998000+00:00,SwanPay,BNPL,UK,SMS,3.0,13.0
2eb3da8dc7147bfd9cd902e8ffb0cd7d,1e669a5d3bbf9060eb109f8e6a7aea21,2021-09-28 10:33:49.262000+00:00,0,0,c4ca4238a0b923820dcc509a6f75849b,M,NZ,64.0,2021-01-09 16:31:00.262000+00:00,Fox Energy,Energy,UK,SMS,38.0,257.9
0bb83e4546403c3ff310bf22cdc62d6e,1e6cd0dd028c91f379767f4b72ef3342,2021-10-01 09:27:13.138000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,F,,60.0,2021-02-23 03:23:47.138000+00:00,Badgerbank,CreditCard,UK,Email,30.0,209.6
530f24d587207b085f6e4c5acfea0410,1e6cf50af75c5f8a6fcfc8e8561d9e49,2021-10-01 16:03:38.574000+00:00,0,0,c81e728d9d4c2f636f067f89cc14862c,,NZ,49.0,2021-04-06 13:42:17.574000+00:00,Badgerbank,CreditCard,UK,Email,25.0,172.0
11ba548b044aa8db7124cd766011bb7e,1e7487e43223fe1d78c434011657ac6c,2021-02-24 14:44:14.279000+00:00,1,1,c81e728d9d4c2f636f067f89cc14862c,,UK,,2021-01-10 10:09:00.279000+00:00,Badgerbank,CreditCard,UK,Email,6.0,40.0
954c7cbd7f735bf3e997f25283b6aa92,1e74a9d8f8c547550295d73388df7c16,2021-10-01 10:50:16.565000+00:00,0,0,8f14e45fceea167a5a36dedd4bea2543,M,CA,88.0,2021-04-17 05:24:28.565000+00:00,Eagle Energy,Energy,CA,Email,24.0,161.0
a9b498b40ca3c23ec88a55439e33e210,1e7842e4752ed572e0a4f348131823ae,2021-09-09 09:51:56.015000+00:00,1,1,1679091c5a880faf6fb5e6087eb1b2dc,F,CA,32.0,2021-08-25 00:30:44.015000+00:00,Moose Money,BNPL,CA,Email,2.0,7.0
2b8e2a93118baa398d71a6597ba11c9f,1e785c40d794584a37971b625daba4a0,2021-09-29 10:36:04.346000+00:00,0,0,cfcd208495d565ef66e7dff9f98764da,F,UK,44.0,2021-07-08 12:33:51.346000+00:00,SwanPay,BNPL,UK,Email,12.0,76.0
82db6abb37656af8499d6dc9a3b9e262,1e7bd7975c30d482fb4141fb5fc60b53,2021-09-30 11:21:59.737000+00:00,1,0,c81e728d9d4c2f636f067f89cc14862c,F,CA,49.0,2021-01-11 05:40:13.737000+00:00,Badgerbank,CreditCard,UK,SMS,37.0,252.0
